rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
14294	OR4C6	olfactory receptor, family 4, subfamily C, member 6	928	167	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14295	OR4D1	olfactory receptor, family 4, subfamily D, member 1	931	347	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14296	OR4D10	olfactory receptor, family 4, subfamily D, member 10	936	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14297	OR4D2	olfactory receptor, family 4, subfamily D, member 2	923	348	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14298	OR4D5	olfactory receptor, family 4, subfamily D, member 5	957	30	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14299	OR4D6	olfactory receptor, family 4, subfamily D, member 6	944	32	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14300	OR4E2	olfactory receptor, family 4, subfamily E, member 2	940	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14301	OR4F15	olfactory receptor, family 4, subfamily F, member 15	937	26	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14302	OR4F17	olfactory receptor, family 4, subfamily F, member 17	918	53	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14303	OR4F21	olfactory receptor, family 4, subfamily F, member 21	937	63	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14304	OR4F4	olfactory receptor, family 4, subfamily F, member 4	918	48	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14305	OR4F6	olfactory receptor, family 4, subfamily F, member 6	937	19	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14306	OR4K1	olfactory receptor, family 4, subfamily K, member 1	940	200	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14307	OR4K13	olfactory receptor, family 4, subfamily K, member 13	913	343	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14308	OR4K14	olfactory receptor, family 4, subfamily K, member 14	932	200	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14309	OR4K15	olfactory receptor, family 4, subfamily K, member 15	1045	200	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14310	OR4K5	olfactory receptor, family 4, subfamily K, member 5	970	187	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14311	OR4L1	olfactory receptor, family 4, subfamily L, member 1	939	343	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14312	OR4M1	olfactory receptor, family 4, subfamily M, member 1	941	191	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14313	OR4M2	olfactory receptor, family 4, subfamily M, member 2	946	36	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14314	OR4N2	olfactory receptor, family 4, subfamily N, member 2	923	191	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14315	OR4P4	olfactory receptor, family 4, subfamily P, member 4	938	242	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14316	OR4Q3	olfactory receptor, family 4, subfamily Q, member 3	940	191	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14317	OR4S2	olfactory receptor, family 4, subfamily S, member 2	936	168	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14318	OR4X2	olfactory receptor, family 4, subfamily X, member 2	912	531	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14319	OR51A4	olfactory receptor, family 51, subfamily A, member 4	940	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14320	OR51B2	olfactory receptor, family 51, subfamily B, member 2	943	799	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14321	OR51F1	olfactory receptor, family 51, subfamily F, member 1	938	306	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14322	OR51F2	olfactory receptor, family 51, subfamily F, member 2	1027	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14323	OR51G1	olfactory receptor, family 51, subfamily G, member 1	964	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14324	OR51I1	olfactory receptor, family 51, subfamily I, member 1	949	246	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14325	OR51L1	olfactory receptor, family 51, subfamily L, member 1	946	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14326	OR51M1	olfactory receptor, family 51, subfamily M, member 1	985	246	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14327	OR51Q1	olfactory receptor, family 51, subfamily Q, member 1	958	23	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14328	OR51S1	olfactory receptor, family 51, subfamily S, member 1	971	25	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14329	OR51T1	olfactory receptor, family 51, subfamily T, member 1	1064	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14330	OR51V1	olfactory receptor, family 51, subfamily V, member 1	965	139	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14331	OR52A1	olfactory receptor, family 52, subfamily A, member 1	937	148	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14332	OR52A4	olfactory receptor, family 52, subfamily A, member 4	919	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14333	OR52A5	olfactory receptor, family 52, subfamily A, member 5	950	148	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14334	OR52B4	olfactory receptor, family 52, subfamily B, member 4	949	311	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14335	OR52E4	olfactory receptor, family 52, subfamily E, member 4	937	240	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14336	OR52E6	olfactory receptor, family 52, subfamily E, member 6	940	247	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14337	OR52E8	olfactory receptor, family 52, subfamily E, member 8	952	248	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14338	OR52I1	olfactory receptor, family 52, subfamily I, member 1	974	100	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14339	OR52I2	olfactory receptor, family 52, subfamily I, member 2	1057	100	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14340	OR52K2	olfactory receptor, family 52, subfamily K, member 2	949	17	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14341	OR52L1	olfactory receptor, family 52, subfamily L, member 1	994	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14342	OR52N1	olfactory receptor, family 52, subfamily N, member 1	962	249	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14343	OR52N2	olfactory receptor, family 52, subfamily N, member 2	965	251	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14344	OR52N4	olfactory receptor, family 52, subfamily N, member 4	970	80	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14345	OR52W1	olfactory receptor, family 52, subfamily W, member 1	961	94	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14346	OR56A1	olfactory receptor, family 56, subfamily A, member 1	961	20	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14347	OR56A4	olfactory receptor, family 56, subfamily A, member 4	1096	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14348	OR56A5	olfactory receptor, family 56, subfamily A, member 5	940	819	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14349	OR56B1	olfactory receptor, family 56, subfamily B, member 1	975	80	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14350	OR56B4	olfactory receptor, family 56, subfamily B, member 4	958	164	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14351	OR5A1	olfactory receptor, family 5, subfamily A, member 1	948	32	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14352	OR5A2	olfactory receptor, family 5, subfamily A, member 2	973	88	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14353	OR5AC2	olfactory receptor, family 5, subfamily AC, member 2	928	138	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14354	OR5AK2	olfactory receptor, family 5, subfamily AK, member 2	928	300	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14355	OR5AN1	olfactory receptor, family 5, subfamily AN, member 1	935	88	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14356	OR5AP2	olfactory receptor, family 5, subfamily AP, member 2	951	344	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14357	OR5AU1	olfactory receptor, family 5, subfamily AU, member 1	1088	64	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14358	OR5B12	olfactory receptor, family 5, subfamily B, member 12	949	209	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14359	OR5B17	olfactory receptor, family 5, subfamily B, member 17	943	49	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14360	OR5B2	olfactory receptor, family 5, subfamily B, member 2	934	556	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14361	OR5B21	olfactory receptor, family 5, subfamily B, member 21	928	209	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14362	OR5B3	olfactory receptor, family 5, subfamily B, member 3	943	49	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14363	OR5D13	olfactory receptor, family 5, subfamily D, member 13	944	300	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14364	OR5D18	olfactory receptor, family 5, subfamily D, member 18	941	303	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14365	OR5H1	olfactory receptor, family 5, subfamily H, member 1	940	138	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14366	OR5H15	olfactory receptor, family 5, subfamily H, member 15	940	141	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14367	OR5H6	olfactory receptor, family 5, subfamily H, member 6	978	260	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14368	OR5J2	olfactory receptor, family 5, subfamily J, member 2	937	181	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14369	OR5K1	olfactory receptor, family 5, subfamily K, member 1	929	336	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14370	OR5K2	olfactory receptor, family 5, subfamily K, member 2	950	189	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14371	OR5K3	olfactory receptor, family 5, subfamily K, member 3	965	111	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14372	OR5K4	olfactory receptor, family 5, subfamily K, member 4	964	245	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14373	OR5L1	olfactory receptor, family 5, subfamily L, member 1	936	303	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14374	OR5L2	olfactory receptor, family 5, subfamily L, member 2	936	303	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14375	OR5M1	olfactory receptor, family 5, subfamily M, member 1	948	312	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14376	OR5M11	olfactory receptor, family 5, subfamily M, member 11	917	312	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14377	OR5M9	olfactory receptor, family 5, subfamily M, member 9	931	192	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14378	OR5R1	olfactory receptor, family 5, subfamily R, member 1	973	435	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14379	OR5T1	olfactory receptor, family 5, subfamily T, member 1	981	430	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14380	OR5T3	olfactory receptor, family 5, subfamily T, member 3	1022	430	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14381	OR6B1	olfactory receptor, family 6, subfamily B, member 1	936	72	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14382	OR6B3	olfactory receptor, family 6, subfamily B, member 3	995	610	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14383	OR6C2	olfactory receptor, family 6, subfamily C, member 2	939	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14384	OR6C3	olfactory receptor, family 6, subfamily C, member 3	935	116	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14385	OR6C4	olfactory receptor, family 6, subfamily C, member 4	928	229	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14386	OR6C6	olfactory receptor, family 6, subfamily C, member 6	943	67	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14387	OR6C65	olfactory receptor, family 6, subfamily C, member 65	937	116	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14388	OR6C68	olfactory receptor, family 6, subfamily C, member 68	952	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14389	OR6C70	olfactory receptor, family 6, subfamily C, member 70	937	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14390	OR6C74	olfactory receptor, family 6, subfamily C, member 74	938	67	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14391	OR6C76	olfactory receptor, family 6, subfamily C, member 76	938	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14392	OR6F1	olfactory receptor, family 6, subfamily F, member 1	927	285	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14393	OR6K3	olfactory receptor, family 6, subfamily K, member 3	946	358	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14394	OR6M1	olfactory receptor, family 6, subfamily M, member 1	941	75	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14395	OR6N1	olfactory receptor, family 6, subfamily N, member 1	938	22	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14396	OR6N2	olfactory receptor, family 6, subfamily N, member 2	953	215	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14397	OR6S1	olfactory receptor, family 6, subfamily S, member 1	996	49	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14398	OR6T1	olfactory receptor, family 6, subfamily T, member 1	971	28	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14399	OR6X1	olfactory receptor, family 6, subfamily X, member 1	937	75	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14400	OR7A17	olfactory receptor, family 7, subfamily A, member 17	928	38	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14401	OR7A5	olfactory receptor, family 7, subfamily A, member 5	960	132	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14402	OR7C1	olfactory receptor, family 7, subfamily C, member 1	961	132	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14403	OR7C2	olfactory receptor, family 7, subfamily C, member 2	959	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14404	OR7D2	olfactory receptor, family 7, subfamily D, member 2	939	120	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14405	OR7D4	olfactory receptor, family 7, subfamily D, member 4	939	213	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14406	OR7G1	olfactory receptor, family 7, subfamily G, member 1	1006	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14407	OR7G2	olfactory receptor, family 7, subfamily G, member 2	1036	120	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14408	OR7G3	olfactory receptor, family 7, subfamily G, member 3	938	120	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14409	OR8A1	olfactory receptor, family 8, subfamily A, member 1	980	221	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14410	OR8B12	olfactory receptor, family 8, subfamily B, member 12	931	720	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14411	OR8B3	olfactory receptor, family 8, subfamily B, member 3	940	339	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14412	OR8B4	olfactory receptor, family 8, subfamily B, member 4	928	339	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14413	OR8D4	olfactory receptor, family 8, subfamily D, member 4	943	89	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14414	OR8G1	olfactory receptor, family 8, subfamily G, member 1	1892	25	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14415	OR8G2	olfactory receptor, family 8, subfamily G, member 2	913	281	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14416	OR8G5	olfactory receptor, family 8, subfamily G, member 5	1040	322	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14417	OR8H1	olfactory receptor, family 8, subfamily H, member 1	934	430	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14418	OR8H2	olfactory receptor, family 8, subfamily H, member 2	937	159	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14419	OR8J1	olfactory receptor, family 8, subfamily J, member 1	949	432	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14420	OR8J3	olfactory receptor, family 8, subfamily J, member 3	946	86	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14421	OR8K1	olfactory receptor, family 8, subfamily K, member 1	958	432	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14422	OR8K5	olfactory receptor, family 8, subfamily K, member 5	923	184	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14423	OR8S1	olfactory receptor, family 8, subfamily S, member 1	1083	52	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14424	OR9A2	olfactory receptor, family 9, subfamily A, member 2	933	370	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14425	OR9A4	olfactory receptor, family 9, subfamily A, member 4	945	289	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14426	OR9G4	olfactory receptor, family 9, subfamily G, member 4	983	164	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14427	OR9G9	olfactory receptor, family 9, subfamily G, member 9	916	344	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14428	OR9I1	olfactory receptor, family 9, subfamily I, member 1	945	113	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14429	OR9K2	olfactory receptor, family 9, subfamily K, member 2	1007	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14430	OR9Q1	olfactory receptor, family 9, subfamily Q, member 1	2832	112	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14431	OR9Q2	olfactory receptor, family 9, subfamily Q, member 2	949	129	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14432	ORAI1	ORAI calcium release-activated calcium modulator 1	916	369	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14433	ORAI2	ORAI calcium release-activated calcium modulator 2	773	456	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14434	ORAI3	ORAI calcium release-activated calcium modulator 3	1092	29	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14435	ORAOV1	oral cancer overexpressed 1	430	75	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14436	ORC1L	origin recognition complex, subunit 1-like (yeast)	2945	49	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14437	ORC3L	origin recognition complex, subunit 3-like (yeast)	2253	35	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14438	ORC5L	origin recognition complex, subunit 5-like (yeast)	1456	50	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14439	ORC6L	origin recognition complex, subunit 6 like (yeast)	786	345	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14440	ORM1	orosomucoid 1	626	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14441	ORM2	orosomucoid 2	626	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14442	ORMDL1	ORM1-like 1 (S. cerevisiae)	474	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14443	ORMDL2	ORM1-like 2 (S. cerevisiae)	511	608	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14444	OS9	osteosarcoma amplified 9, endoplasmic reticulum lectin	2060	23	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14445	OSBP	oxysterol binding protein	2476	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14446	OSBPL1A	oxysterol binding protein-like 1A	2961	374	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14447	OSBPL2	oxysterol binding protein-like 2	1491	66	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14448	OSBPL3	oxysterol binding protein-like 3	2748	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14449	OSBPL6	oxysterol binding protein-like 6	3013	36	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14450	OSBPL7	oxysterol binding protein-like 7	2690	58	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14451	OSBPL8	oxysterol binding protein-like 8	2762	62	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14452	OSBPL9	oxysterol binding protein-like 9	2407	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14453	OSCAR	osteoclast associated, immunoglobulin-like receptor	1019	292	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14454	OSCP1	organic solute carrier partner 1	1336	324	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14455	OSGEP	O-sialoglycoprotein endopeptidase	2017	53	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14456	OSGEPL1	O-sialoglycoprotein endopeptidase-like 1	1277	317	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14457	OSM	oncostatin M	769	318	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14458	OSMR	oncostatin M receptor	3044	42	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14459	OSR2	odd-skipped related 2 (Drosophila)	947	977	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14460	OSTBETA	solute carrier family 51, beta subunit	395	81	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14461	OSTC	oligosaccharyltransferase complex subunit	464	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14462	OSTF1	osteoclast stimulating factor 1	681	203	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14463	OSTN	osteocrin	408	420	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14464	OSTalpha	solute carrier family 51, alpha subunit	1055	790	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14465	OTC	ornithine carbamoyltransferase	1101	60	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14466	OTOA	otoancorin	3575	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14467	OTOP2	otopetrin 2	1713	30	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14468	OTOP3	otopetrin 3	1885	92	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14469	OTOR	otoraplin	401	412	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14470	OTOS	otospiralin	278	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14471	OTUB2	OTU domain, ubiquitin aldehyde binding 2	725	450	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14472	OTUD5	OTU domain containing 5	1754	456	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14473	OTUD6A	OTU domain containing 6A	869	93	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14474	OTUD6B	OTU domain containing 6B	998	108	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14475	OTUD7A	OTU domain containing 7A	2823	95	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14476	OTX2	orthodenticle homeobox 2	902	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14477	OVCA2	ovarian tumor suppressor candidate 2	1103	434	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14478	OVCH2	ovochymase 2	1750	717	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14479	OVOL1	ovo-like 1(Drosophila)	816	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14480	OVOL2	ovo-like 2 (Drosophila)	840	99	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14481	OXA1L	oxidase (cytochrome c) assembly 1-like	1524	18	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14482	OXCT1	3-oxoacid CoA transferase 1	1627	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14483	OXCT2	3-oxoacid CoA transferase 2	1556	295	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14484	OXER1	oxoeicosanoid (OXE) receptor 1	1274	9	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14485	OXGR1	oxoglutarate (alpha-ketoglutarate) receptor 1	1018	418	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14486	OXNAD1	oxidoreductase NAD-binding domain containing 1	1149	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14487	OXSR1	oxidative-stress responsive 1	1652	166	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14488	OXTR	oxytocin receptor	1174	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14489	P2RX3	purinergic receptor P2X, ligand-gated ion channel, 3	1242	374	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14490	P2RX4	purinergic receptor P2X, ligand-gated ion channel, 4	1211	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14491	P2RX5	purinergic receptor P2X, ligand-gated ion channel, 5	1315	165	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14492	P2RX6	purinergic receptor P2X, ligand-gated ion channel, 6	1372	99	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14493	P2RY10	purinergic receptor P2Y, G-protein coupled, 10	1024	70	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14494	P2RY11	purinergic receptor P2Y, G-protein coupled, 11	2004	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14495	P2RY12	purinergic receptor P2Y, G-protein coupled, 12	3947	652	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14496	P2RY13	purinergic receptor P2Y, G-protein coupled, 13	1071	195	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14497	P2RY14	purinergic receptor P2Y, G-protein coupled, 14	1021	83	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14498	P2RY6	pyrimidinergic receptor P2Y, G-protein coupled, 6	991	405	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14499	P4HA2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide II	1728	104	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14500	P4HB	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide	1567	93	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14501	P4HTM	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)	1724	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14502	PA2G4	proliferation-associated 2G4, 38kDa	1807	30	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14503	PABPC1L	poly(A) binding protein, cytoplasmic 1-like	1903	153	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14504	PABPC5	poly(A) binding protein, cytoplasmic 5	1149	253	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
