gene	Nnon	Nsil	Nflank	nnon	npat	nsite	nsil	nflank	nnei	fMLE	p	score	time	q
CACNB4	1153990	331974	202045	1	1	1	1	1	20	1.275826e+00	9.652028e-01	1.540191e+00	4.571020e-01	1
SERPINB6	901062	235150	126044	2	2	2	1	0	2	4.749892e-01	9.652339e-01	8.361478e+00	1.570313e+00	1
SELENBP1	1050220	309238	221658	1	1	1	0	0	2	0	9.652422e-01	3.225216e+00	6.917690e-01	1
PKP4	2779268	845734	441297	7	6	7	3	0	5	1.118143e+00	9.652718e-01	1.470847e+01	9.924600e-01	1
LRRIQ1	4029562	975264	493600	13	13	13	1	0	3	1.355797e+00	9.654081e-01	3.096839e+01	1.288638e+00	1
ZNF8	1292304	354692	62503	3	3	3	0	0	6	9.710363e-01	9.654393e-01	7.579532e+00	1.156347e+00	1
TSNARE1	1047286	325046	206238	4	4	4	0	0	3	1.103236e+00	9.654820e-01	1.160870e+01	1.134001e+00	1
PDE5A	2089716	527616	427472	6	4	6	2	0	4	8.129913e-01	9.655293e-01	8.143731e+00	8.910380e-01	1
ESCO2	1425714	373470	201919	1	1	1	1	0	20	1.056402e+00	9.656190e-01	1.530351e+00	3.671090e-01	1
TRIM68	1140158	316160	125361	1	1	1	1	0	20	1.659821e+00	9.656354e-01	3.346886e+00	4.744620e-01	1
ACOT11	2711060	834854	449298	3	3	3	1	0	6	3.665690e-01	9.656390e-01	8.447972e+00	1.052229e+00	1
QRSL1	1446414	410014	231079	1	1	1	0	0	10	1.047536e+00	9.657093e-01	2.729157e+00	5.133380e-01	1
GHSR	823220	263898	28648	2	2	2	0	0	1	0	9.657543e-01	6.047578e+00	9.627590e-01	1
CEP97	2038274	559220	226579	5	5	5	0	0	1	7.100785e-01	9.658716e-01	1.090461e+01	9.958820e-01	1
LRRC2	1255802	326052	267424	2	2	2	1	0	15	1.794343e+00	9.658787e-01	4.903972e+00	1.282402e+00	1
SLC22A5	1150110	353722	204709	1	1	1	1	0	20	1.151236e+00	9.658801e-01	1.599405e+00	5.576000e-01	1
SNED1	1988802	594788	239237	4	3	4	1	3	11	9.385229e-01	9.658970e-01	6.253688e+00	1.171621e+00	1
SLC22A23	918206	279748	137361	1	1	1	0	1	20	1.848484e+00	9.659160e-01	2.764268e+00	7.136210e-01	1
U2AF2	1056184	306286	222371	1	1	1	0	0	20	1.323081e+00	9.659694e-01	3.055824e+00	4.131210e-01	1
COG5	2973072	852686	455870	5	5	5	1	0	3	3.562345e-01	9.659754e-01	1.120695e+01	1.119746e+00	1
MCPH1	3187114	829872	460987	4	4	4	1	0	4	1.200138e+00	9.661157e-01	1.740369e+01	8.947040e-01	1
CD101	2364296	681720	183072	3	3	3	1	0	20	1.196945e+00	9.661348e-01	5.973993e+00	9.872410e-01	1
BTBD9	1441606	398182	200409	1	1	1	1	0	20	1.193973e+00	9.661416e-01	2.728368e+00	3.804610e-01	1
MYLK3	1842572	559190	254944	3	2	3	1	0	8	4.386808e-01	9.661452e-01	5.032461e+00	7.705690e-01	1
LPHN1	2831866	875452	387800	4	4	4	0	0	5	6.533284e-01	9.661926e-01	1.725880e+01	1.394701e+00	1
ZNF25	1106578	260832	104815	4	3	4	0	0	1	0	9.662086e-01	9.592304e+00	9.888120e-01	1
BRD7	1594608	396182	343531	4	4	4	1	0	1	1.034936e+00	9.662516e-01	1.016213e+01	1.657844e+00	1
NCOA2	3367954	921762	302712	5	5	5	6	0	20	1.420397e+00	9.662932e-01	1.396683e+01	1.138565e+00	1
EPS15L1	1982012	548370	424141	1	1	1	4	0	20	9.592137e-01	9.662968e-01	3.564649e+00	1.883221e+00	1
WDR1	1034124	288406	159243	1	1	1	1	1	19	1.805284e+00	9.663195e-01	3.333150e+00	5.202670e-01	1
TRIM6	1210294	346782	166789	8	8	8	0	4	1	2.259238e+00	9.663485e-01	2.129581e+01	9.595950e-01	1
ABCA1	5312290	1501706	1245609	11	9	11	2	0	0	3.623013e-01	9.663562e-01	2.578150e+01	1.900978e+00	1
SLC1A6	1198468	399158	159926	8	7	8	2	0	3	2.813711e+00	9.663567e-01	2.013317e+01	1.056637e+00	1
TMEM219	538496	185744	85242	1	1	1	1	0	1	1.503872e+00	9.663641e-01	3.079783e+00	9.018950e-01	1
TGFB1I1	883272	272682	179010	1	1	1	0	0	7	1.164791e+00	9.663642e-01	2.254868e+00	4.537770e-01	1
GNL1	1410930	424858	268963	1	1	1	2	0	20	1.310984e+00	9.663688e-01	3.191995e+00	3.759320e-01	1
ZNF280A	1263682	342836	24516	1	1	1	2	0	20	1.192318e+00	9.663889e-01	1.351264e+00	4.406450e-01	1
C4orf19	733108	202540	45188	1	1	1	0	0	8	2.067175e+00	9.663912e-01	2.906410e+00	9.876120e-01	1
FLT1	3146260	846836	561290	5	5	5	1	1	12	9.421451e-01	9.664116e-01	1.027564e+01	1.257695e+00	1
FUT10	1124344	305292	86693	1	1	1	0	1	20	1.628970e+00	9.664304e-01	2.935787e+00	3.736940e-01	1
OR7C2	716306	227240	27747	2	2	2	4	0	3	2.813711e+00	9.664934e-01	6.478574e+00	2.091505e+00	1
FUT1	895296	291514	26673	1	1	1	1	0	20	1.503055e+00	9.664971e-01	1.966034e+00	3.822310e-01	1
TMEM175	1048550	349854	189552	1	1	1	2	0	20	1.902737e+00	9.665121e-01	3.493811e+00	1.190749e+00	1
OR6V1	699510	224276	18150	4	3	4	1	0	2	1.186052e+00	9.665501e-01	6.560341e+00	1.084495e+00	1
SLC35A1	773616	233168	141458	1	1	1	2	1	3	1.415016e+00	9.665613e-01	3.085926e+00	1.349478e+00	1
PCDHB15	1734970	578986	23964	3	3	3	1	0	20	1.736371e+00	9.666278e-01	7.969263e+00	1.936750e+00	1
CELF3	795118	219276	174453	1	1	1	0	1	11	1.262914e+00	9.667587e-01	1.536839e+00	4.679560e-01	1
ATP9B	2616278	740024	574364	4	4	4	0	0	10	1.160678e+00	9.667670e-01	1.024541e+01	1.546045e+00	1
JAZF1	564202	158098	98125	1	1	1	1	0	6	1.269274e+00	9.668212e-01	2.448483e+00	3.488640e-01	1
IQGAP2	4588272	1231048	738975	8	6	8	4	0	4	6.271776e-01	9.669174e-01	2.099301e+01	8.630950e-01	1
ZFYVE16	3633960	972210	342183	4	4	4	1	0	5	7.715282e-01	9.669211e-01	1.533120e+01	1.100515e+00	1
C16orf58	1385050	431714	289114	2	2	2	0	0	6	1.460510e+00	9.669612e-01	8.446588e+00	9.625520e-01	1
SAMM50	1101686	310250	288004	2	2	2	0	1	5	1.144861e+00	9.669797e-01	5.193449e+00	1.082715e+00	1
GLMN	1550280	378422	375066	1	1	1	0	0	20	1.089593e+00	9.670365e-01	1.536966e+00	3.479780e-01	1
WBP11	1460270	446564	219534	3	3	3	1	0	6	1.047778e+00	9.670386e-01	1.023911e+01	1.008423e+00	1
GPR126	2792452	736892	336768	4	4	4	2	0	4	1.504782e+00	9.671413e-01	1.287086e+01	1.029104e+00	1
SCUBE1	1952978	522844	345254	4	4	4	2	0	20	1.780638e+00	9.672121e-01	1.111505e+01	1.152097e+00	1
STAT3	1852494	481150	452650	5	5	5	1	0	8	2.429780e+00	9.672790e-01	1.253662e+01	1.120091e+00	1
ATRNL1	3134032	812166	545435	5	5	5	1	1	8	1.201691e+00	9.673182e-01	1.326163e+01	1.086918e+00	1
OR3A1	702474	232180	23814	3	3	3	0	0	3	1.563257e+00	9.673508e-01	8.181501e+00	9.368620e-01	1
KRT27	1040328	303298	150859	1	1	1	3	0	20	1.337785e+00	9.673745e-01	1.498653e+00	4.233490e-01	1
ZNF326	1376308	349758	222609	1	1	1	1	1	20	1.288831e+00	9.673819e-01	2.485459e+00	3.615280e-01	1
PRKCA	1627260	414966	460443	4	4	4	2	2	2	2.276527e+00	9.674671e-01	1.468396e+01	1.004983e+00	1
NAA15	2056956	493982	370664	2	2	2	1	0	20	1.246861e+00	9.674675e-01	3.875930e+00	1.058691e+00	1
GRM3	2036286	579956	106015	9	9	9	5	0	3	2.111223e+00	9.674714e-01	2.722176e+01	9.062560e-01	1
C4BPB	617512	150176	124647	1	1	1	0	0	2	4.217081e-01	9.675015e-01	2.867474e+00	3.962860e-01	1
FAM135B	3270286	960336	388461	10	10	10	2	0	0	7.379583e-01	9.675177e-01	3.350806e+01	8.635250e-01	1
PTPRK	3369972	925720	1074848	4	4	4	3	0	5	8.548061e-01	9.675207e-01	1.608596e+01	1.303761e+00	1
ZDHHC5	1607452	506838	215547	3	3	3	2	0	13	1.415260e+00	9.675497e-01	7.352353e+00	1.095457e+00	1
TMEM62	1439552	398170	283079	1	1	1	1	0	20	1.255423e+00	9.675887e-01	2.077916e+00	4.685780e-01	1
COL4A3	3566166	1187726	1191509	6	4	6	2	0	20	1.104204e+00	9.676419e-01	1.264031e+01	1.039594e+00	1
CBFA2T2	1410858	418912	228667	3	3	3	0	0	2	2.908696e-01	9.676572e-01	7.955042e+00	1.229251e+00	1
CCR2	863040	260982	34570	4	3	4	1	3	4	2.302925e+00	9.676608e-01	7.246488e+00	1.813981e+00	1
FSCN3	1098710	323094	111150	1	1	1	0	0	20	1.587902e+00	9.677526e-01	3.327780e+00	4.176480e-01	1
LRRC6	1134254	274670	243449	1	1	1	0	0	4	1.078744e+00	9.678404e-01	3.458285e+00	7.039210e-01	1
DGCR2	1135338	328064	311871	5	5	5	0	0	1	0	9.680712e-01	1.973312e+01	8.925340e-01	1
LRRC8B	1856482	525622	44468	1	1	1	2	0	18	1.212183e+00	9.682656e-01	3.237763e+00	1.151006e+00	1
ZNF750	1621314	521664	44216	1	1	1	1	0	20	8.347699e-01	9.682906e-01	2.787227e+00	4.704190e-01	1
GFOD1	1089830	326058	53718	1	1	1	0	3	14	1.228679e+00	9.683027e-01	2.447871e+00	3.331130e-01	1
PFKL	1390854	421116	498294	1	1	1	1	0	9	1.292206e+00	9.683232e-01	6.354723e+00	1.308910e+00	1
TRANK1	5390170	1475240	164352	15	12	15	3	0	20	1.455986e+00	9.683709e-01	2.480202e+01	1.422186e+00	1
GRID1	2278208	659954	292483	12	12	12	4	3	3	2.626525e+00	9.684355e-01	3.106205e+01	8.820810e-01	1
ZBTB49	1802112	484120	143789	5	5	5	1	0	9	1.561306e+00	9.684927e-01	9.740791e+00	9.374070e-01	1
ZNF577	1132308	301346	67986	1	1	1	4	0	8	2.074662e+00	9.685207e-01	6.193412e+00	9.335130e-01	1
STIL	3044082	823016	320185	2	2	2	2	0	20	8.043517e-01	9.685363e-01	4.424877e+00	9.945950e-01	1
BAZ2B	5065656	1368428	680170	19	15	19	6	5	14	2.293132e+00	9.685777e-01	3.556138e+01	1.171370e+00	1
SIGLEC1	3286736	1123590	326657	6	6	6	8	0	20	1.424771e+00	9.686536e-01	1.619693e+01	9.783070e-01	1
ZCCHC11	3884870	1023580	547385	9	8	9	1	0	0	3.167976e-01	9.686662e-01	2.839067e+01	9.781630e-01	1
GAB4	1275550	372488	183673	2	2	2	3	0	20	2.097942e+00	9.686788e-01	5.932115e+00	9.640150e-01	1
SLC38A9	1332848	359638	273291	1	1	1	6	1	15	1.437418e+00	9.687164e-01	2.119310e+00	5.031310e-01	1
SMU1	1233988	328010	244838	1	1	1	0	0	4	2.079469e-01	9.687680e-01	2.236811e+00	4.731300e-01	1
ELAC2	1744742	491012	437929	4	3	4	3	0	7	1.852799e+00	9.687890e-01	1.208678e+01	9.751720e-01	1
EHD4	1130290	321106	87284	1	1	1	4	0	20	2.105387e+00	9.688755e-01	4.982178e+00	8.278330e-01	1
ADAMTS1	1903792	519658	185969	5	5	5	2	0	20	1.968582e+00	9.689364e-01	1.087957e+01	1.261380e+00	1
HMMR	1869446	449576	353675	4	4	4	1	0	3	1.604042e+00	9.689623e-01	1.528328e+01	8.530050e-01	1
HS1BP3	865548	260850	117014	1	1	1	0	1	20	1.669070e+00	9.689696e-01	1.362294e+00	3.341640e-01	1
PCDHA9	11972890	3944314	153438	8	8	8	5	3	10	4.307669e-01	9.689786e-01	2.011549e+01	1.323769e+00	1
BCORL1	3628708	1175636	235784	13	13	13	6	0	5	1.779501e+00	9.691360e-01	3.566187e+01	1.039533e+00	1
C11orf48	1286364	389266	265089	1	1	1	1	1	20	1.162253e+00	9.691430e-01	1.946959e+00	4.152390e-01	1
LRP2BP	902044	236138	185219	2	2	2	2	0	3	9.800392e-01	9.692428e-01	4.941137e+00	8.956500e-01	1
DTWD2	593824	166990	203881	1	1	1	1	0	5	1.546830e+00	9.692797e-01	3.178012e+00	6.677550e-01	1
UHRF1BP1L	3424426	904026	396635	9	9	9	2	0	1	9.143489e-01	9.693022e-01	2.743980e+01	9.059510e-01	1
IGSF22	2134776	610776	332415	4	4	4	2	0	16	1.482460e+00	9.693188e-01	8.505502e+00	1.147599e+00	1
SNAP47	1268556	383326	112593	1	1	1	2	0	20	1.263225e+00	9.693739e-01	2.209258e+00	4.710400e-01	1
PITPNM1	2335330	745486	344271	7	7	7	3	0	5	1.055400e+00	9.695042e-01	2.091923e+01	8.892450e-01	1
DTNBP1	912942	248982	200655	1	1	1	0	1	5	1.152011e+00	9.695092e-01	1.962906e+00	3.275010e-01	1
MYH10	4733574	1251814	808160	14	13	13	4	0	2	8.552323e-01	9.698068e-01	3.130166e+01	1.706138e+00	1
ZNF226	1933504	471270	77932	2	2	2	0	0	5	7.575269e-01	9.698249e-01	6.738058e+00	1.210538e+00	1
USP28	2540112	683690	487326	5	4	5	0	0	9	2.004324e+00	9.698986e-01	1.457887e+01	9.238240e-01	1
SCNN1A	1416296	400290	205535	3	2	3	0	0	7	9.433075e-01	9.698998e-01	3.675026e+00	1.257813e+00	1
TUBA4A	1029496	305292	63128	1	1	1	1	1	20	1.653227e+00	9.699237e-01	2.315706e+00	5.842470e-01	1
SF3B3	2968018	880326	637686	4	4	3	5	0	20	1.267870e+00	9.699878e-01	9.526444e+00	1.180789e+00	1
SALL3	1567466	469438	22937	3	3	3	0	0	5	8.286709e-01	9.701015e-01	1.134458e+01	1.145234e+00	1
DYM	1584818	437702	318327	1	1	1	1	0	20	9.927428e-01	9.701382e-01	1.353629e+00	5.460900e-01	1
SESN3	1161852	307256	197176	1	1	1	0	0	20	1.336348e+00	9.701713e-01	1.535459e+00	5.035060e-01	1
PTDSS1	1149038	298376	267459	5	4	5	1	0	4	1.951557e+00	9.701900e-01	8.872783e+00	1.534243e+00	1
NRXN2	2900828	904038	376704	12	12	12	1	0	2	1.044779e+00	9.701932e-01	2.619993e+01	8.975220e-01	1
C2	2887092	852692	413679	3	3	3	1	0	3	4.955570e-01	9.702160e-01	1.336110e+01	2.145484e+00	1
SLC12A3	2229994	664948	467400	5	5	5	1	0	14	1.591845e+00	9.702506e-01	1.062066e+01	1.041136e+00	1
IL17A	357650	111644	65692	1	1	1	2	0	3	1.127605e+00	9.702863e-01	2.374521e+00	3.621930e-01	1
INTS3	2498664	695558	616242	4	4	4	4	0	8	1.433917e+00	9.702911e-01	1.117497e+01	9.839280e-01	1
SEMA3G	1524084	489246	253019	2	2	2	1	0	20	1.194635e+00	9.702966e-01	4.397663e+00	8.672670e-01	1
CDK5RAP2	4495400	1190540	749818	10	10	10	4	1	1	9.962585e-01	9.703294e-01	3.086941e+01	8.796110e-01	1
ZNF211	1345662	335920	157804	2	2	2	2	0	4	5.155644e-01	9.703755e-01	5.275644e+00	9.625040e-01	1
USP14	1288358	326040	308839	1	1	1	1	0	4	1.286401e+00	9.704337e-01	4.500317e+00	9.905000e-01	1
NCKAP5	4181964	1225060	204585	9	9	9	6	0	12	1.593506e+00	9.704683e-01	2.538149e+01	9.022890e-01	1
SNX4	998874	246012	261331	2	2	2	1	0	3	9.160588e-01	9.705899e-01	4.207591e+00	1.266728e+00	1
ZNF560	1870344	474252	159096	7	6	7	1	0	1	9.784070e-01	9.706982e-01	2.134137e+01	8.691720e-01	1
PITPNM3	1960480	591902	321751	3	2	3	1	0	20	9.748508e-01	9.707288e-01	5.156849e+00	8.060610e-01	1
GCN1L1	6019872	1885104	1104576	12	11	12	5	0	8	9.858501e-01	9.707434e-01	2.623710e+01	9.923310e-01	1
C12orf4	1353578	345806	286352	2	2	2	0	0	7	2.335034e+00	9.708355e-01	9.815376e+00	9.086410e-01	1
STX1B	657984	169930	169832	1	1	1	0	0	5	1.560160e+00	9.708752e-01	1.781767e+00	5.530260e-01	1
SUCLG2	958402	269736	203370	1	1	1	0	0	3	0	9.709005e-01	3.150913e+00	4.100640e-01	1
NSMAF	2192438	565148	603227	3	3	3	0	0	14	1.626104e+00	9.709633e-01	9.653836e+00	9.785580e-01	1
RUVBL2	1401038	438690	340752	1	1	1	0	0	20	8.604618e-01	9.709908e-01	1.991055e+00	6.674240e-01	1
DDX10	2096380	529538	359238	2	2	2	1	0	20	9.292644e-01	9.709919e-01	2.742130e+00	5.309940e-01	1
DGKA	1884128	515742	492977	2	2	2	1	0	20	1.408586e+00	9.710243e-01	5.041936e+00	1.209047e+00	1
KIAA1804	1788256	528574	183018	3	3	3	6	0	20	1.984409e+00	9.710780e-01	8.551223e+00	1.275524e+00	1
PHF20L1	2469060	641218	409426	6	6	6	1	2	5	1.429345e+00	9.711478e-01	1.611272e+01	1.076488e+00	1
OSGEPL1	1127326	327028	126474	3	3	3	0	0	2	4.712012e-01	9.711510e-01	7.987562e+00	9.342280e-01	1
NUMA1	4877954	1442546	505600	6	6	6	3	0	20	8.413334e-01	9.711791e-01	1.555551e+01	1.684056e+00	1
USP53	2572800	650116	299897	5	5	5	2	0	6	1.605914e+00	9.711827e-01	1.406746e+01	8.627070e-01	1
RBM43	837836	230204	70696	1	1	1	0	0	10	2.021056e+00	9.712068e-01	2.939253e+00	1.018456e+00	1
DNAH1	7723602	2177224	927042	15	15	15	10	0	8	1.121825e+00	9.713372e-01	3.925102e+01	9.767300e-01	1
CD244	883302	240084	178121	3	3	2	1	1	5	3.007602e+00	9.713559e-01	6.256156e+00	1.495276e+00	1
C10orf107	511802	124488	123861	1	1	1	0	0	3	1.716909e+00	9.713694e-01	2.869602e+00	4.543270e-01	1
HELB	2504598	670852	244722	3	3	3	2	0	11	1.380241e+00	9.713891e-01	9.863159e+00	1.198330e+00	1
ACVRL1	1057118	326034	161256	1	1	1	0	0	7	6.410895e-01	9.713985e-01	3.219304e+00	7.525590e-01	1
SPANXN2	427810	111644	45350	3	3	3	1	0	2	3.246898e+00	9.714535e-01	7.588628e+00	1.175781e+00	1
PRAMEF2	1092716	316154	66628	7	7	6	2	0	3	4.079675e+00	9.714762e-01	1.887200e+01	1.091565e+00	1
GTF2H1	1323968	344818	282544	2	1	2	0	0	20	1.372408e+00	9.714794e-01	1.697403e+00	3.049740e-01	1
PDZRN4	2068806	522628	227386	5	5	5	3	0	16	2.099521e+00	9.714829e-01	1.168194e+01	8.627900e-01	1
ELP4	993970	290484	358051	2	2	2	0	0	1	0	9.716689e-01	6.105124e+00	7.203090e-01	1
MRC1	1617672	400960	383849	3	3	3	0	0	1	0	9.717070e-01	1.157935e+01	8.984760e-01	1
CHAF1A	2064926	568106	239895	4	4	4	2	0	8	8.360547e-01	9.717275e-01	1.086320e+01	1.368141e+00	1
NISCH	3237528	987270	370100	5	4	5	1	0	4	2.525407e-01	9.718059e-01	9.066226e+00	1.220446e+00	1
ZNF571	1459318	347782	64917	3	3	3	0	0	3	9.427368e-01	9.718175e-01	8.607268e+00	8.203190e-01	1
ZNF3	1811028	468312	130790	1	1	1	1	0	20	1.381677e+00	9.718873e-01	3.913605e+00	1.243233e+00	1
GNB1L	1465330	475270	152849	1	1	1	2	1	20	8.844892e-01	9.718909e-01	1.516696e+00	3.058270e-01	1
ZSCAN10	1123206	347734	58900	2	2	2	1	0	11	1.474651e+00	9.718972e-01	4.909110e+00	9.973260e-01	1
CLCA2	2215126	623434	281361	5	4	5	3	0	8	9.869155e-01	9.719216e-01	8.963416e+00	9.865160e-01	1
TJP2	2396672	671774	399770	4	4	4	0	2	6	7.937171e-01	9.719799e-01	8.230628e+00	9.703860e-01	1
RBL1	2477042	678780	425152	6	6	6	3	0	4	1.433459e+00	9.719934e-01	1.805054e+01	9.328050e-01	1
RBM17	956300	266736	221002	1	1	1	0	1	10	1.604406e+00	9.720235e-01	2.174986e+00	4.154720e-01	1
NAMPT	1138206	300358	207017	5	5	5	0	1	1	1.617006e+00	9.720624e-01	1.970999e+01	1.151497e+00	1
GPR152	920128	324166	22174	2	2	2	0	0	5	6.165665e-01	9.720738e-01	5.615228e+00	6.709520e-01	1
CA10	795346	209462	284538	1	1	1	0	2	7	1.818129e+00	9.720886e-01	2.615257e+00	4.965010e-01	1
VDAC1	668888	195630	159296	1	1	1	1	1	2	1.358162e+00	9.720973e-01	2.027597e+00	3.654190e-01	1
MARCH6	2134050	627374	503698	2	2	2	2	0	8	9.610909e-01	9.721305e-01	7.531136e+00	1.527489e+00	1
C12orf10	1215234	386302	218805	1	1	1	0	0	20	1.162315e+00	9.722272e-01	1.940044e+00	4.223150e-01	1
DICER1	4546680	1232012	524245	8	8	8	2	0	18	1.227277e+00	9.723114e-01	1.779399e+01	8.974320e-01	1
MGAT4B	1112902	327154	249804	4	4	4	1	0	3	1.592339e+00	9.723505e-01	1.253997e+01	1.242959e+00	1
FAM13A	2478892	656032	505739	3	3	3	2	1	17	1.229635e+00	9.724005e-01	7.283850e+00	8.192700e-01	1
SOX30	1442468	416930	93578	5	4	5	0	0	3	7.586618e-01	9.724063e-01	1.244739e+01	1.049569e+00	1
ZNF224	1705318	401134	120568	2	2	2	1	0	7	1.030708e+00	9.724868e-01	5.757394e+00	1.755507e+00	1
CSMD1	6672110	1905330	786995	31	27	31	12	0	2	2.585224e+00	9.724922e-01	7.284137e+01	1.039972e+00	1
HECA	1040142	282502	59357	1	1	1	2	0	11	1.053367e+00	9.725216e-01	2.093593e+00	3.286170e-01	1
KHNYN	2024160	648038	187435	1	1	1	0	3	20	8.113805e-01	9.725276e-01	3.198018e+00	7.064840e-01	1
TFAP2C	844824	249000	140112	3	3	3	0	0	2	0	9.725350e-01	8.982590e+00	1.093348e+00	1
BRD8	3150774	887230	638624	6	6	6	0	1	2	6.247234e-01	9.725816e-01	1.613214e+01	1.844008e+00	1
COL9A1	2122152	695528	730362	8	8	8	3	0	2	2.435394e+00	9.726052e-01	2.675435e+01	1.036770e+00	1
NCKIPSD	1351782	439720	197946	2	2	2	0	1	14	1.419508e+00	9.726682e-01	4.181880e+00	2.073402e+00	1
PCLO	11343342	3350320	335731	35	29	35	9	0	2	1.441484e+00	9.727353e-01	7.191953e+01	1.299493e+00	1
ZMYND8	2790148	744958	542237	7	6	7	1	0	19	1.474512e+00	9.727601e-01	1.255819e+01	1.006874e+00	1
OR4D5	715318	229216	24318	1	1	1	0	0	11	2.257293e+00	9.727810e-01	1.784222e+00	6.905380e-01	1
TBC1D29	335908	105710	96423	1	1	1	0	0	1	0	9.727870e-01	3.121459e+00	5.479350e-01	1
ZDHHC23	934648	275658	278274	2	1	2	0	0	3	4.526191e-01	9.728517e-01	1.896091e+00	3.627690e-01	1
DYNC1LI1	1129416	321142	227951	3	1	3	1	0	20	1.562667e+00	9.728805e-01	1.439859e+00	4.635440e-01	1
OSBPL3	2141990	561190	452168	4	4	4	1	1	6	1.479271e+00	9.729333e-01	1.325796e+01	9.841620e-01	1
COG6	1476204	403134	358521	2	2	2	0	1	8	1.687431e+00	9.729395e-01	5.507517e+00	8.439090e-01	1
SLC16A9	1175738	347776	104048	1	1	1	2	0	14	1.527053e+00	9.729636e-01	2.012215e+00	4.593680e-01	1
SEC24B	2845488	845740	450620	8	8	8	4	0	1	1.355690e+00	9.729750e-01	2.420936e+01	1.114701e+00	1
TCERG1	2567794	720246	432861	5	4	5	4	0	20	1.080760e+00	9.729804e-01	7.548649e+00	1.248268e+00	1
REG3A	417942	118560	104016	2	2	2	0	0	2	2.328823e+00	9.729818e-01	5.760254e+00	1.042491e+00	1
MMP2	1509490	410960	250129	3	3	3	2	0	3	5.774987e-01	9.730644e-01	9.075392e+00	9.339700e-01	1
WDR78	2027640	547418	333582	5	5	5	0	0	1	4.472018e-01	9.730804e-01	1.849593e+01	1.049006e+00	1
FARP1	3284166	914900	675370	2	2	2	2	1	20	1.146390e+00	9.731950e-01	1.142097e+01	8.420370e-01	1
EXD2	1137176	326028	139770	2	2	2	1	1	20	2.218333e+00	9.731989e-01	4.213332e+00	9.211210e-01	1
ICAM1	1419870	479216	152835	2	2	2	0	1	15	1.464225e+00	9.732645e-01	5.060636e+00	7.325080e-01	1
SGSM1	2440102	683630	326392	12	11	12	0	0	0	0	9.733132e-01	2.899910e+01	1.594389e+00	1
ZFHX3	8448310	2454162	183499	20	17	20	8	0	4	1.520748e+00	9.734487e-01	5.854188e+01	1.030090e+00	1
ATF7IP2	1619350	426822	198995	1	1	1	1	0	20	1.285708e+00	9.735241e-01	2.473054e+00	6.507820e-01	1
MINA	1422738	396188	248386	1	1	1	0	0	15	1.109568e+00	9.736403e-01	2.517326e+00	4.379310e-01	1
ANAPC1	3435348	978138	676016	9	8	8	2	0	1	4.923298e-01	9.736827e-01	1.932258e+01	1.368290e+00	1
POU6F2	1438360	456402	152087	4	4	4	5	0	17	2.606687e+00	9.737366e-01	9.253605e+00	1.733475e+00	1
OR51B5	701474	221312	21748	3	3	3	1	0	3	2.087490e+00	9.737378e-01	6.563134e+00	1.131294e+00	1
LPHN3	2674582	758784	460457	6	6	6	3	0	13	1.823500e+00	9.737433e-01	1.553029e+01	1.068502e+00	1
MORC3	2242784	560202	321930	4	2	4	1	0	20	1.140006e+00	9.737769e-01	4.211893e+00	2.539304e+00	1
ZNF33A	1956282	456462	233703	3	2	3	1	0	15	1.571238e+00	9.737809e-01	5.199200e+00	7.760330e-01	1
CTSA	1738114	529652	348970	3	3	3	1	0	6	8.705130e-01	9.737914e-01	7.840193e+00	9.440670e-01	1
FAM188B	1733036	504892	343401	4	3	4	4	0	3	2.015994e+00	9.738161e-01	1.054057e+01	1.064145e+00	1
ANKS1A	2418732	708432	449508	3	3	3	2	0	11	9.443150e-01	9.738168e-01	5.859679e+00	7.680530e-01	1
ZBTB4	2668492	956336	62240	4	4	4	1	0	20	1.622399e+00	9.738766e-01	1.364625e+01	9.853020e-01	1
AKT1	1083860	292454	226343	2	2	2	1	0	3	9.698102e-01	9.739909e-01	6.151753e+00	1.014831e+00	1
DACH2	1192144	343710	173923	4	4	4	3	1	5	1.704394e+00	9.739957e-01	9.242019e+00	1.373664e+00	1
TMPO	2132056	631320	188185	1	1	1	0	3	20	6.005877e-01	9.739968e-01	1.397795e+00	3.823710e-01	1
ALDH6A1	1287352	379380	287444	1	1	1	0	0	20	1.184992e+00	9.740385e-01	1.325719e+00	3.835320e-01	1
AP2A2	1518084	439804	577314	3	3	3	0	2	5	1.306392e+00	9.740645e-01	7.871037e+00	1.621276e+00	1
ZNF257	1329926	325070	67042	2	2	2	0	0	11	1.879889e+00	9.740836e-01	4.332668e+00	1.039081e+00	1
LARP4	1725084	475234	322765	4	3	4	0	0	20	1.608361e+00	9.741225e-01	4.569019e+00	2.164689e+00	1
KIAA0355	2401816	706420	256888	2	2	2	0	0	20	9.027979e-01	9.741249e-01	4.763439e+00	1.156849e+00	1
PDIA2	1173494	361836	217155	1	1	1	1	0	8	7.920092e-01	9.741554e-01	2.426963e+00	1.134809e+00	1
SLC22A6	1160720	377356	165905	3	3	3	0	0	2	9.370072e-01	9.741908e-01	8.070684e+00	1.580876e+00	1
BMPR1A	1270520	342824	229206	1	1	1	0	0	7	1.079395e+00	9.742147e-01	3.210726e+00	5.177090e-01	1
UPB1	913906	256880	413199	2	2	2	1	1	3	1.368012e+00	9.742775e-01	8.056131e+00	9.576390e-01	1
ARGLU1	620524	176876	134434	1	1	1	2	1	20	1.911210e+00	9.742885e-01	1.223743e+00	3.419080e-01	1
